period,temperature,hours before sunrise,hours before sunset,demand
705,9.1,-9.6,1.11666667,1462
706,8.9,-10.1,0.61666667,1687
707,8.6,-10.6,0.11666667,1955
708,8.3,-11.1,-0.38333333,2099
709,8,-11.6,-0.88333333,2018
710,7.9,-12.1,-1.38333333,1962
711,7.8,-12.6,-1.88333333,1854
712,7.8,-13.1,-2.38333333,1795
713,7.7,-13.6,-2.88333333,1675
714,7.6,-14.1,-3.38333333,1598
715,7.5,-14.6,-3.88333333,1494
716,7.5,-15.1,-4.38333333,1312
717,7.4,-15.6,-4.88333333,1146
718,7.4,-16.1,-5.38333333,965
719,7.5,-16.6,-5.88333333,770
720,7.5,-17.1,-6.38333333,657
721,7.5,6.433333333,17.08333333,566
722,7.4,5.933333333,16.58333333,581
723,7.2,5.433333333,16.08333333,570
724,7.2,4.933333333,15.58333333,538
725,7.3,4.433333333,15.08333333,525
726,7.1,3.933333333,14.58333333,473
727,6.8,3.433333333,14.08333333,457
728,6.4,2.933333333,13.58333333,461
729,6,2.433333333,13.08333333,473
730,6.1,1.933333333,12.58333333,502
731,6.2,1.433333333,12.08333333,590
732,6.4,0.933333333,11.58333333,718
733,6.4,0.433333333,11.08333333,806
734,6.5,-0.066666667,10.58333333,897
735,6.6,-0.566666667,10.08333333,1045
736,7.2,-1.066666667,9.58333333,1082
737,7.8,-1.566666667,9.08333333,1189
738,7.8,-2.066666667,8.58333333,1181
739,7.8,-2.566666667,8.08333333,1222
740,8.3,-3.066666667,7.58333333,1194
741,8.8,-3.566666667,7.08333333,1209
742,9.1,-4.066666667,6.58333333,1237
743,9.3,-4.566666667,6.08333333,1353
744,10.2,-5.066666667,5.58333333,1344
745,10.6,-5.566666667,5.08333333,1259
746,10.8,-6.066666667,4.58333333,1218
747,10.8,-6.566666667,4.08333333,1167
748,10.8,-7.066666667,3.58333333,1193
749,10.7,-7.566666667,3.08333333,1187
750,10.5,-8.066666667,2.58333333,1239
751,10.3,-8.566666667,2.08333333,1313
752,10.2,-9.066666667,1.58333333,1377
753,10.1,-9.566666667,1.08333333,1466
754,9.6,-10.06666667,0.58333333,1704
755,8.9,-10.56666667,0.08333333,1973
756,8,-11.06666667,-0.41666667,2101
757,7,-11.56666667,-0.91666667,2027
758,6.1,-12.06666667,-1.41666667,1938
759,5.1,-12.56666667,-1.91666667,1796
760,4.7,-13.06666667,-2.41666667,1716
761,4.2,-13.56666667,-2.91666667,1615
762,4.7,-14.06666667,-3.41666667,1550
763,5.8,-14.56666667,-3.91666667,1488
764,6,-15.06666667,-4.41666667,1341
765,6.1,-15.56666667,-4.91666667,1238
766,5.9,-16.06666667,-5.41666667,1050
767,5.4,-16.56666667,-5.91666667,867
768,5.4,-17.06666667,-6.41666667,739
769,4.3,6.466666667,17.05,593
770,3.6,5.966666667,16.55,636
771,2.9,5.466666667,16.05,603
772,2.9,4.966666667,15.55,569
773,2.8,4.466666667,15.05,497
774,2.8,3.966666667,14.55,459
775,3.7,3.466666667,14.05,466
776,3.7,2.966666667,13.55,447
777,6.3,2.466666667,13.05,456
778,6.7,1.966666667,12.55,478
779,7,1.466666667,12.05,508
780,7,0.966666667,11.55,659
781,6.9,0.466666667,11.05,765
782,6.7,-0.033333333,10.55,835
783,6.6,-0.533333333,10.05,986
784,7,-1.033333333,9.55,1133
785,7.3,-1.533333333,9.05,1406
786,7.9,-2.033333333,8.55,1393
787,8.5,-2.533333333,8.05,1449
788,9,-3.033333333,7.55,1470
789,9.5,-3.533333333,7.05,1534
790,10.2,-4.033333333,6.55,1571
791,10.8,-4.533333333,6.05,1615
792,10.7,-5.033333333,5.55,1629
793,10.6,-5.533333333,5.05,1524
794,11.3,-6.033333333,4.55,1466
795,11.3,-6.533333333,4.05,1409
796,11.5,-7.033333333,3.55,1503
797,11.6,-7.533333333,3.05,1501
798,11.5,-8.033333333,2.55,1568
799,11.3,-8.533333333,2.05,1666
800,11.4,-9.033333333,1.55,1715
801,11.6,-9.533333333,1.05,1807
802,11.1,-10.03333333,0.55,2068
803,10.6,-10.53333333,0.05,2219
804,10.3,-11.03333333,-0.45,2237
805,9.9,-11.53333333,-0.95,2239
806,9.3,-12.03333333,-1.45,2182
807,8.5,-12.53333333,-1.95,1988
808,8.7,-13.03333333,-2.45,1881
809,8.9,-13.53333333,-2.95,1784
810,9,-14.03333333,-3.45,1692
811,9.3,-14.53333333,-3.95,1594
812,9.3,-15.03333333,-4.45,1410
813,9.2,-15.53333333,-4.95,1190
814,9.1,-16.03333333,-5.45,937
815,9,-16.53333333,-5.95,705
816,9,-17.03333333,-6.45,616
817,8.9,6.483333333,17.01666667,527
818,8.9,5.983333333,16.51666667,558
819,8.8,5.483333333,16.01666667,563
820,8.8,4.983333333,15.51666667,547
821,8.6,4.483333333,15.01666667,523
822,8.5,3.983333333,14.51666667,477
823,8.3,3.483333333,14.01666667,472
824,8.3,2.983333333,13.51666667,469
825,8.2,2.483333333,13.01666667,518
826,8.2,1.983333333,12.51666667,584
827,8.2,1.483333333,12.01666667,744
828,8.1,0.983333333,11.51666667,977
829,7.9,0.483333333,11.01666667,1189
830,7.8,-0.016666667,10.51666667,1208
831,7.7,-0.516666667,10.01666667,1196
832,8,-1.016666667,9.51666667,1116
833,8.2,-1.516666667,9.01666667,1071
834,8.6,-2.016666667,8.51666667,1003
835,8.9,-2.516666667,8.01666667,961
836,10.1,-3.016666667,7.51666667,960
837,11.1,-3.516666667,7.01666667,969
838,12.1,-4.016666667,6.51666667,994
839,12.9,-4.516666667,6.01666667,1020
840,12.9,-5.016666667,5.51666667,1028
841,12.9,-5.516666667,5.01666667,985
842,12.6,-6.016666667,4.51666667,934
843,12.6,-6.516666667,4.01666667,900
844,12.6,-7.016666667,3.51666667,930
845,14.7,-7.516666667,3.01666667,916
846,14.5,-8.016666667,2.51666667,957
847,14.3,-8.516666667,2.01666667,1103
848,13,-9.016666667,1.51666667,1242
849,11.7,-9.516666667,1.01666667,1449
850,11,-10.01666667,0.51666667,1670
851,10.2,-10.51666667,0.01666667,1991
852,9.1,-11.01666667,-0.48333333,2106
853,7.9,-11.51666667,-0.98333333,2071
854,7,-12.01666667,-1.48333333,2015
855,5.7,-12.51666667,-1.98333333,1904
856,5.3,-13.01666667,-2.48333333,1839
857,4.6,-13.51666667,-2.98333333,1775
858,4.1,-14.01666667,-3.48333333,1653
859,3.5,-14.51666667,-3.98333333,1524
860,3.2,-15.01666667,-4.48333333,1288
861,2.8,-15.51666667,-4.98333333,1080
862,2.6,-16.01666667,-5.48333333,869
863,2.3,-16.51666667,-5.98333333,688
864,2.1,-17.01666667,-6.48333333,588
865,1.9,6.516666667,16.98333333,513
866,1.9,6.016666667,16.48333333,550
867,1.8,5.516666667,15.98333333,559
868,1.7,5.016666667,15.48333333,541
869,1.5,4.516666667,14.98333333,512
870,1.5,4.016666667,14.48333333,474
871,0.7,3.516666667,13.98333333,472
872,0.7,3.016666667,13.48333333,480
873,1.1,2.516666667,12.98333333,533
874,1.7,2.016666667,12.48333333,625
875,2.2,1.516666667,11.98333333,748
876,2.7,1.016666667,11.48333333,964
877,3.1,0.516666667,10.98333333,1190
878,3.2,0.016666667,10.48333333,1223
879,3.2,-0.483333333,9.98333333,1209
880,4.3,-0.983333333,9.48333333,1117
881,5.3,-1.483333333,8.98333333,1063
882,6.2,-1.983333333,8.48333333,1022
883,7,-2.483333333,7.98333333,956
884,9.1,-2.983333333,7.48333333,965
885,11.1,-3.483333333,6.98333333,975
886,12.4,-3.983333333,6.48333333,1011
887,13.4,-4.483333333,5.98333333,1029
888,14,-4.983333333,5.48333333,1017
889,14.6,-5.483333333,4.98333333,1005
890,13.7,-5.983333333,4.48333333,931
891,13.7,-6.483333333,3.98333333,901
892,13.7,-6.983333333,3.48333333,905
893,13.3,-7.483333333,2.98333333,915
894,13.3,-7.983333333,2.48333333,992
895,13.2,-8.483333333,1.98333333,1152
896,13.2,-8.983333333,1.48333333,1292
897,13.2,-9.483333333,0.98333333,1579
898,13.2,-9.983333333,0.48333333,1831
899,13.2,-10.48333333,-0.01666667,2100
900,13.1,-10.98333333,-0.51666667,2170
901,13,-11.48333333,-1.01666667,2153
902,13,-11.98333333,-1.51666667,2018
903,13.1,-12.48333333,-2.01666667,1939
904,13.1,-12.98333333,-2.51666667,1835
905,13.1,-13.48333333,-3.01666667,1765
906,13.1,-13.98333333,-3.51666667,1670
907,13.1,-14.48333333,-4.01666667,1538
908,13.1,-14.98333333,-4.51666667,1287
909,13.1,-15.48333333,-5.01666667,1067
910,13.1,-15.98333333,-5.51666667,853
911,13.1,-16.48333333,-6.01666667,683
912,13.2,-16.98333333,-6.51666667,594
913,13,6.55,16.95,518
914,12.9,6.05,16.45,547
915,12.7,5.55,15.95,563
916,12.7,5.05,15.45,539
917,12.6,4.55,14.95,509
918,12.6,4.05,14.45,489
919,12.4,3.55,13.95,462
920,12.4,3.05,13.45,477
921,12.9,2.55,12.95,528
922,12.9,2.05,12.45,625
923,12.8,1.55,11.95,747
924,12.7,1.05,11.45,949
925,12.6,0.55,10.95,1168
926,12.7,0.05,10.45,1219
927,12.7,-0.45,9.95,1257
928,13.2,-0.95,9.45,1163
929,13.7,-1.45,8.95,1102
930,14.6,-1.95,8.45,1013
931,15.4,-2.45,7.95,948
932,15.7,-2.95,7.45,963
933,16,-3.45,6.95,954
934,16.3,-3.95,6.45,1050
935,16.6,-4.45,5.95,1054
936,16.7,-4.95,5.45,1026
937,16.7,-5.45,4.95,965
938,16.3,-5.95,4.45,962
939,16.3,-6.45,3.95,962
940,16.3,-6.95,3.45,928
941,16.2,-7.45,2.95,921
942,16.2,-7.95,2.45,1000
943,16.1,-8.45,1.95,1110
944,15.6,-8.95,1.45,1266
945,15,-9.45,0.95,1537
946,15.1,-9.95,0.45,1753
947,15.1,-10.45,-0.05,2033
948,15.1,-10.95,-0.55,2062
949,15.2,-11.45,-1.05,2042
950,15.3,-11.95,-1.55,1920
951,15.4,-12.45,-2.05,1871
952,15.4,-12.95,-2.55,1780
953,15.3,-13.45,-3.05,1740
954,15.2,-13.95,-3.55,1622
955,15,-14.45,-4.05,1492
956,15,-14.95,-4.55,1272
957,14.9,-15.45,-5.05,1071
958,15,-15.95,-5.55,869
959,15.1,-16.45,-6.05,661
960,15.1,-16.95,-6.55,582
961,13.3,6.583333333,16.91666667,502
962,12.5,6.083333333,16.41666667,538
963,11.6,5.583333333,15.91666667,551
964,11.6,5.083333333,15.41666667,521
965,8.9,4.583333333,14.91666667,501
966,8.9,4.083333333,14.41666667,460
967,7.7,3.583333333,13.91666667,446
968,7.7,3.083333333,13.41666667,456
969,8.1,2.583333333,12.91666667,511
970,8.5,2.083333333,12.41666667,592
971,8.5,1.583333333,11.91666667,727
972,8.6,1.083333333,11.41666667,941
973,8.6,0.583333333,10.91666667,1160
974,8.4,0.083333333,10.41666667,1190
975,8.3,-0.416666667,9.91666667,1174
976,9.2,-0.916666667,9.41666667,1055
977,10.1,-1.416666667,8.91666667,1004
978,11,-1.916666667,8.41666667,933
979,11.7,-2.416666667,7.91666667,899
980,10.9,-2.916666667,7.41666667,890
981,10,-3.416666667,6.91666667,918
982,10.7,-3.916666667,6.41666667,1015
983,11.2,-4.416666667,5.91666667,1019
984,10.5,-4.916666667,5.41666667,973
985,10.1,-5.416666667,4.91666667,974
986,11.1,-5.916666667,4.41666667,930
987,12.1,-6.416666667,3.91666667,899
988,12.1,-6.916666667,3.41666667,888
989,13.3,-7.416666667,2.91666667,879
990,13,-7.916666667,2.41666667,963
991,12.6,-8.416666667,1.91666667,1101
992,12.1,-8.916666667,1.41666667,1248
993,11.6,-9.416666667,0.91666667,1462
994,11.2,-9.916666667,0.41666667,1716
995,10.8,-10.41666667,-0.08333333,1994
996,10.5,-10.91666667,-0.58333333,2057
997,10.2,-11.41666667,-1.08333333,2056
998,10.7,-11.91666667,-1.58333333,1954
999,11.2,-12.41666667,-2.08333333,1873
1000,11.3,-12.91666667,-2.58333333,1800
1001,11.4,-13.41666667,-3.08333333,1708
1002,11.5,-13.91666667,-3.58333333,1600
1003,11.5,-14.41666667,-4.08333333,1501
1004,11.5,-14.91666667,-4.58333333,1274
1005,11.5,-15.41666667,-5.08333333,1085
1006,11.6,-15.91666667,-5.58333333,887
1007,11.7,-16.41666667,-6.08333333,714
1008,11.9,-16.91666667,-6.58333333,605
1009,12.1,6.6,16.88333333,516
1010,11.6,6.1,16.38333333,547
1011,11.1,5.6,15.88333333,569
1012,11.1,5.1,15.38333333,535
1013,11,4.6,14.88333333,511
1014,11,4.1,14.38333333,480
1015,11.1,3.6,13.88333333,461
1016,11.1,3.1,13.38333333,456
1017,10.6,2.6,12.88333333,502
1018,10.9,2.1,12.38333333,598
1019,10.9,1.6,11.88333333,736
1020,11.7,1.1,11.38333333,938
1021,12.5,0.6,10.88333333,1118
1022,12.6,0.1,10.38333333,1146
1023,12.6,-0.4,9.88333333,1177
1024,12.8,-0.9,9.38333333,1095
1025,12.9,-1.4,8.88333333,1046
1026,13.2,-1.9,8.38333333,981
1027,13.5,-2.4,7.88333333,943
1028,13.9,-2.9,7.38333333,955
1029,14.2,-3.4,6.88333333,950
1030,14.6,-3.9,6.38333333,1019
1031,14.9,-4.4,5.88333333,1032
1032,15,-4.9,5.38333333,999
1033,15,-5.4,4.88333333,966
1034,15.1,-5.9,4.38333333,927
1035,15.1,-6.4,3.88333333,899
1036,15.1,-6.9,3.38333333,905
1037,15.4,-7.4,2.88333333,901
1038,15.2,-7.9,2.38333333,939
1039,14.9,-8.4,1.88333333,1080
1040,14.9,-8.9,1.38333333,1214
1041,14.9,-9.4,0.88333333,1422
1042,14.9,-9.9,0.38333333,1708
1043,14.9,-10.4,-0.11666667,2007
1044,14.9,-10.9,-0.61666667,2033
1045,15,-11.4,-1.11666667,1930
1046,15.1,-11.9,-1.61666667,1856
1047,15.2,-12.4,-2.11666667,1739
1048,15,-12.9,-2.61666667,1710
1049,14.7,-13.4,-3.11666667,1625
1050,14.3,-13.9,-3.61666667,1543
1051,13.9,-14.4,-4.11666667,1429
1052,13.9,-14.9,-4.61666667,1249
1053,13.8,-15.4,-5.11666667,1095
1054,13.8,-15.9,-5.61666667,934
1055,13.9,-16.4,-6.11666667,743
1056,14,-16.9,-6.61666667,644
1057,14.1,6.633333333,16.85,530
1058,14.1,6.133333333,16.35,580
1059,14.3,5.633333333,15.85,584
1060,14.4,5.133333333,15.35,533
1061,14.5,4.633333333,14.85,502
1062,14.5,4.133333333,14.35,490
1063,14.5,3.633333333,13.85,479
1064,14.5,3.133333333,13.35,458
1065,14.6,2.633333333,12.85,517
1066,14.9,2.133333333,12.35,508
1067,14.9,1.633333333,11.85,601
1068,14.8,1.133333333,11.35,659
1069,14.7,0.633333333,10.85,831
1070,14.3,0.133333333,10.35,868
1071,14,-0.366666667,9.85,1022
1072,13.9,-0.866666667,9.35,1094
1073,13.8,-1.366666667,8.85,1177
1074,14,-1.866666667,8.35,1151
1075,14.2,-2.366666667,7.85,1289
1076,14.6,-2.866666667,7.35,1359
1077,14.9,-3.366666667,6.85,1313
1078,15.1,-3.866666667,6.35,1311
1079,15.3,-4.366666667,5.85,1426
1080,15.3,-4.866666667,5.35,1289
1081,15.3,-5.366666667,4.85,1318
1082,15.2,-5.866666667,4.35,1280
1083,15.1,-6.366666667,3.85,1282
1084,15,-6.866666667,3.35,1362
1085,14.9,-7.366666667,2.85,1276
1086,14.9,-7.866666667,2.35,1340
1087,14.9,-8.366666667,1.85,1485
1088,14.9,-8.866666667,1.35,1456
1089,14.8,-9.366666667,0.85,1535
1090,14.8,-9.866666667,0.35,1881
1091,14.9,-10.36666667,-0.15,2096
1092,15.2,-10.86666667,-0.65,1892
1093,15.6,-11.36666667,-1.15,1909
1094,15.2,-11.86666667,-1.65,1932
1095,14.7,-12.36666667,-2.15,1754
1096,14.8,-12.86666667,-2.65,1745
1097,14.9,-13.36666667,-3.15,1692
1098,15.1,-13.86666667,-3.65,1569
1099,15.5,-14.36666667,-4.15,1432
1100,15.1,-14.86666667,-4.65,1322
1101,14.7,-15.36666667,-5.15,1134
1102,14.5,-15.86666667,-5.65,953
1103,14.2,-16.36666667,-6.15,946
1104,14.2,-16.86666667,-6.65,847
1105,14.2,6.666666667,16.81666667,563
1106,14.2,6.166666667,16.31666667,691
1107,14.1,5.666666667,15.81666667,619
1108,14.1,5.166666667,15.31666667,631
1109,14,4.666666667,14.81666667,356
1110,14,4.166666667,14.31666667,481
1111,14.2,3.666666667,13.81666667,447
1112,14.2,3.166666667,13.31666667,386
1113,14.1,2.666666667,12.81666667,479
1114,14,2.166666667,12.31666667,485
1115,13.9,1.666666667,11.81666667,478
1116,13.7,1.166666667,11.31666667,724
1117,13.7,0.666666667,10.81666667,796
1118,13.8,0.166666667,10.31666667,854
1119,13.9,-0.333333333,9.81666667,899
1120,14.1,-0.833333333,9.31666667,1083
1121,14.2,-1.333333333,8.81666667,1762
1122,14.4,-1.833333333,8.31666667,1326
1123,14.5,-2.333333333,7.81666667,1510
1124,15,-2.833333333,7.31666667,1416
1125,15.5,-3.333333333,6.81666667,1482
1126,15.5,-3.833333333,6.31666667,1220
1127,15.5,-4.333333333,5.81666667,1495
1128,16.4,-4.833333333,5.31666667,1412
1129,16.8,-5.333333333,4.81666667,1179
1130,16.9,-5.833333333,4.31666667,1294
1131,16.9,-6.333333333,3.81666667,1204
1132,16.9,-6.833333333,3.31666667,1500
1133,16.1,-7.333333333,2.81666667,1466
1134,16.4,-7.833333333,2.31666667,1690
1135,16.8,-8.333333333,1.81666667,1761
1136,16.4,-8.833333333,1.31666667,1807
1137,15.9,-9.333333333,0.81666667,1812
1138,15.6,-9.833333333,0.31666667,2252
1139,15.3,-10.33333333,-0.18333333,2254
1140,15.3,-10.83333333,-0.68333333,2103
1141,15.3,-11.33333333,-1.18333333,2168
1142,14.8,-11.83333333,-1.68333333,2433
1143,14.3,-12.33333333,-2.18333333,1936
1144,14.5,-12.83333333,-2.68333333,1817
1145,14.8,-13.33333333,-3.18333333,1835
1146,13.7,-13.83333333,-3.68333333,1685
1147,12.5,-14.33333333,-4.18333333,1524
1148,12.4,-14.83333333,-4.68333333,1428
1149,12.2,-15.33333333,-5.18333333,1248
1150,12.1,-15.83333333,-5.68333333,997
1151,12,-16.33333333,-6.18333333,674
1152,11.9,-16.83333333,-6.68333333,605
1153,12.3,6.683333333,16.78333333,530
1154,12.3,6.183333333,16.28333333,530
1155,11.7,5.683333333,15.78333333,546
1156,11.8,5.183333333,15.28333333,522
1157,11.8,4.683333333,14.78333333,455
1158,11.6,4.183333333,14.28333333,449
1159,11.3,3.683333333,13.78333333,440
1160,11.3,3.183333333,13.28333333,433
1161,11.7,2.683333333,12.78333333,479
1162,11.5,2.183333333,12.28333333,568
1163,11.3,1.683333333,11.78333333,703
1164,11.6,1.183333333,11.28333333,871
1165,11.6,0.683333333,10.78333333,1000
1166,11.6,0.183333333,10.28333333,1020
1167,11.5,-0.316666667,9.78333333,1097
1168,11.3,-0.816666667,9.28333333,1129
1169,11.2,-1.316666667,8.78333333,1110
1170,11.9,-1.816666667,8.28333333,1015
1171,12.5,-2.316666667,7.78333333,964
1172,12.8,-2.816666667,7.28333333,973
1173,13.1,-3.316666667,6.78333333,986
1174,13.1,-3.816666667,6.28333333,1055
1175,13,-4.316666667,5.78333333,1031
1176,13.8,-4.816666667,5.28333333,1051
1177,14.6,-5.316666667,4.78333333,1011
1178,13.9,-5.816666667,4.28333333,970
1179,13.1,-6.316666667,3.78333333,931
1180,13.1,-6.816666667,3.28333333,944
1181,13.5,-7.316666667,2.78333333,938
1182,12.5,-7.816666667,2.28333333,956
1183,11.5,-8.316666667,1.78333333,1072
1184,11.6,-8.816666667,1.28333333,1187
1185,11.7,-9.316666667,0.78333333,1428
1186,11,-9.816666667,0.28333333,1704
1187,10.2,-10.31666667,-0.21666667,2049
1188,9.2,-10.81666667,-0.71666667,2032
1189,7.8,-11.31666667,-1.21666667,1968
1190,6.9,-11.81666667,-1.71666667,1882
1191,5.9,-12.31666667,-2.21666667,1783
1192,6.3,-12.81666667,-2.71666667,1742
1193,7.1,-13.31666667,-3.21666667,1704
1194,7,-13.81666667,-3.71666667,1589
1195,6.7,-14.31666667,-4.21666667,1468
1196,6.4,-14.81666667,-4.71666667,1246
1197,5.8,-15.31666667,-5.21666667,1048
1198,6,-15.81666667,-5.71666667,862
1199,6.1,-16.31666667,-6.21666667,667
1200,6.1,-16.81666667,-6.71666667,582
1201,6.2,6.716666667,16.75,517
1202,5.6,6.216666667,16.25,521
1203,4.9,5.716666667,15.75,546
1204,4.9,5.216666667,15.25,519
1205,5.7,4.716666667,14.75,449
1206,5.7,4.216666667,14.25,443
1207,5.8,3.716666667,13.75,441
1208,5.8,3.216666667,13.25,447
1209,4.2,2.716666667,12.75,499
1210,3.6,2.216666667,12.25,598
1211,2.9,1.716666667,11.75,720
1212,2.1,1.216666667,11.25,870
1213,2.1,0.716666667,10.75,1044
1214,2.9,0.216666667,10.25,1084
1215,3.4,-0.283333333,9.75,1152
1216,4,-0.783333333,9.25,1150
1217,4.5,-1.283333333,8.75,1114
1218,6.1,-1.783333333,8.25,1047
1219,7.5,-2.283333333,7.75,953
1220,9.8,-2.783333333,7.25,966
1221,11.8,-3.283333333,6.75,973
1222,12.8,-3.783333333,6.25,1046
1223,13.6,-4.283333333,5.75,1010
1224,13.1,-4.783333333,5.25,999
1225,12.9,-5.283333333,4.75,993
1226,12.6,-5.783333333,4.25,929
1227,12.2,-6.283333333,3.75,863
1228,12.2,-6.783333333,3.25,867
1229,12.2,-7.283333333,2.75,888
1230,12.4,-7.783333333,2.25,933
1231,12.5,-8.283333333,1.75,1048
1232,12.3,-8.783333333,1.25,1152
1233,12.1,-9.283333333,0.75,1431
1234,11,-9.783333333,0.25,1737
1235,9.6,-10.28333333,-0.25,2070
1236,8.2,-10.78333333,-0.75,2095
1237,6.7,-11.28333333,-1.25,2066
1238,6,-11.78333333,-1.75,1923
1239,5.2,-12.28333333,-2.25,1860
1240,4.8,-12.78333333,-2.75,1771
1241,3.9,-13.28333333,-3.25,1720
1242,3.8,-13.78333333,-3.75,1631
1243,3.6,-14.28333333,-4.25,1517
1244,3.2,-14.78333333,-4.75,1291
1245,2.8,-15.28333333,-5.25,1070
1246,2.7,-15.78333333,-5.75,858
1247,2.6,-16.28333333,-6.25,678
1248,2.6,-16.78333333,-6.75,592
1249,2.1,6.75,16.71666667,527
1250,2.1,6.25,16.21666667,527
1251,3,5.75,15.71666667,546
1252,3.4,5.25,15.21666667,507
1253,3.7,4.75,14.71666667,446
1254,3.5,4.25,14.21666667,445
1255,3.2,3.75,13.71666667,424
1256,3.2,3.25,13.21666667,447
1257,4.4,2.75,12.71666667,498
1258,5,2.25,12.21666667,580
1259,5,1.75,11.71666667,713
1260,5.9,1.25,11.21666667,868
1261,6.8,0.75,10.71666667,1031
1262,7.2,0.25,10.21666667,1074
1263,7.5,-0.25,9.71666667,1154
1264,8.3,-0.75,9.21666667,1124
1265,9.1,-1.25,8.71666667,1100
1266,9.7,-1.75,8.21666667,1036
1267,10.3,-2.25,7.71666667,951
1268,10.5,-2.75,7.21666667,983
1269,10.7,-3.25,6.71666667,992
1270,10.8,-3.75,6.21666667,1079
1271,10.9,-4.25,5.71666667,1083
1272,11.2,-4.75,5.21666667,1063
1273,11.5,-5.25,4.71666667,1004
1274,11.7,-5.75,4.21666667,1003
1275,11.8,-6.25,3.71666667,981
1276,11.7,-6.75,3.21666667,978
1277,11.5,-7.25,2.71666667,994
1278,11,-7.75,2.21666667,1071
1279,10.4,-8.25,1.71666667,1167
1280,10,-8.75,1.21666667,1350
1281,9.6,-9.25,0.71666667,1654
1282,9.4,-9.75,0.21666667,1935
1283,9.2,-10.25,-0.28333333,2173
1284,9.3,-10.75,-0.78333333,2140
1285,9.4,-11.25,-1.28333333,2067
1286,9.5,-11.75,-1.78333333,1937
1287,9.6,-12.25,-2.28333333,1889
1288,9.6,-12.75,-2.78333333,1797
1289,9.7,-13.25,-3.28333333,1768
1290,9.9,-13.75,-3.78333333,1640
1291,10.1,-14.25,-4.28333333,1513
1292,10.4,-14.75,-4.78333333,1311
1293,10.7,-15.25,-5.28333333,1108
1294,10.8,-15.75,-5.78333333,896
1295,11.1,-16.25,-6.28333333,692
1296,11.1,-16.75,-6.78333333,597
1297,11.6,6.783333333,16.68333333,540
1298,11.6,6.283333333,16.18333333,537
1299,12.1,5.783333333,15.68333333,560
1300,12.1,5.283333333,15.18333333,520
1301,12.6,4.783333333,14.68333333,460
1302,12.6,4.283333333,14.18333333,451
1303,12.5,3.783333333,13.68333333,435
1304,12.7,3.283333333,13.18333333,445
1305,12.8,2.783333333,12.68333333,502
1306,12.9,2.283333333,12.18333333,583
1307,12.9,1.783333333,11.68333333,708
1308,13,1.283333333,11.18333333,870
1309,13,0.783333333,10.68333333,1022
1310,12.9,0.283333333,10.18333333,1069
1311,12.8,-0.216666667,9.68333333,1132
1312,12.9,-0.716666667,9.18333333,1092
1313,13,-1.216666667,8.68333333,1063
1314,13.5,-1.716666667,8.18333333,978
1315,14,-2.216666667,7.68333333,914
1316,14.2,-2.716666667,7.18333333,907
1317,14.3,-3.216666667,6.68333333,933
1318,14.3,-3.716666667,6.18333333,1039
1319,14.3,-4.216666667,5.68333333,1008
1320,14.6,-4.716666667,5.18333333,971
1321,14.8,-5.216666667,4.68333333,966
